location_id,AddressNumber,StreetNamePreDirectional,StreetNamePreType,StreetName,StreetNamePostType,StreetNamePostDirectional,county,address_1,address_2,city,state,zip,state_abbr,location_source_value,latitude,longitude,geometry,Nominatim_address
39940,22420,,,Fm1017,,,Hidalgo County,22420 Fm1017,,Edinburg,Texas,78541,TX,"22420 FM1017, EDINBURG, TX 78541",26.56251447415042,-98.1312850135681,POINT (-98.1312850135681 26.56251447415042),"22420,  Fm1017  , Edinburg, Hidalgo County, Texas, 78541, United States"
15283,2413,West,,Airport,Freeway,,Dallas County,2413 West Airport Freeway,,Irving,Texas,75062,TX,"2413 WEST AIRPORT FREEWAY, IRVING, TX 75062",32.83876500000002,-96.97828299999996,POINT (-96.97828299999996 32.83876500000002),"2413,West  Airport Freeway , Irving, Dallas County, Texas, 75062, United States"
30036,1203,,,El Cibolo,Road,,Hidalgo County,1203 El Cibolo Rd,,Edinburg,Texas,78542,TX,"1203 EL CIBOLO RD, EDINBURG, TX 78542",26.417224976536744,-98.11700702181518,POINT (-98.11700702181518 26.41722497653674),"1203,  El Cibolo Road , Edinburg, Hidalgo County, Texas, 78542, United States"
16379,10840,,,Rockley,Road,,Harris County,10840 Rockley Rd,,Houston,Texas,77099,TX,"10840 ROCKLEY RD, HOUSTON, TX 77099",29.66548496900004,-95.57027234199995,POINT (-95.57027234199995 29.66548496900004),"10840,  Rockley Road , Houston, Harris County, Texas, 77099, United States"
38521,2310,West,Highway,77,,,Cameron County,2310 W Hwy 77,,San Benito,Texas,78586,TX,"2310 W HWY 77, SAN BENITO, TX 78586",26.1626558527974,-97.65917466680416,POINT (-97.65917466680416 26.1626558527974),"2310,West Highway 77  , San Benito, Cameron County, Texas, 78586, United States"
28291,2239,North,,Bryant,Boulevard,,Tom Green County,2239 N Bryant Blvd,,San Angelo,Texas,76903,TX,"2239 N Bryant Blvd, San Angelo, TX 76903",31.4795020001493,-100.45654999955956,POINT (-100.4565499995596 31.4795020001493),"2239,North  Bryant Boulevard , San Angelo, Tom Green County, Texas, 76903, United States"
39869,409,West,,Cullins,,,Uvalde County,409 W Cullins,,Sabinal,Texas,78881,TX,"409 W CULLINS, SABINAL, TX 78881",29.32643473474793,-99.47207849579108,POINT (-99.47207849579108 29.32643473474793),"409,West  Cullins  , Sabinal, Uvalde County, Texas, 78881, United States"
38325,605,East,,7th,Street,,Collin County,605 E 7Th St,,Prosper,Texas,75078,TX,"605 E 7TH ST, PROSPER, TX 75078",33.23931853576704,-96.79445079217952,POINT (-96.79445079217952 33.23931853576704),"605,East  7th Street , Prosper, Collin County, Texas, 75078, United States"
27069,5033,West,Highway,290,,,Travis County,5033 W Highway 290,,Austin,Texas,78735,TX,"5033 W Highway 290, Austin, TX 78735",30.233439999735182,-97.8243669998714,POINT (-97.8243669998714 30.23343999973518),"5033,West Highway 290  , Austin, Travis County, Texas, 78735, United States"
11261,4615,South,,3200,,West,Salt Lake County,4615 S 3200 W,,W Valley City,Utah,84119,UT,"4615 S 3200 W, W VALLEY CITY, UT 84119",40.66982100018144,-111.96742600041736,POINT (-111.9674260004174 40.66982100018144),"4615,South  3200  West, W Valley City, Salt Lake County, Utah, 84119, United States"
16583,10,South,,Main,Street,,Sanpete County,10 South Main Street,,Gunnison,Utah,84634,UT,"10 South Main Street, Gunnison, Utah 84634",39.154941,-111.818347,POINT (-111.818347 39.154941),"10,South  Main Street , Gunnison, Sanpete County, Utah, 84634, United States"
2814,9640,South,,Indian Ridge,Drive,,Salt Lake County,9640 S Indian Ridge Dr,,Sandy,Utah,84092,UT,"9640 S INDIAN RIDGE DR, SANDY, UT 84092",40.57608200013625,-111.85248799981365,POINT (-111.8524879998136 40.57608200013625),"9640,South  Indian Ridge Drive , Sandy, Salt Lake County, Utah, 84092, United States"
3851,415,,,17th,Street,,Weber County,415 17Th St,,Ogden,Utah,84404,UT,"415 17TH ST, OGDEN, UT 84404",41.23661500000761,-111.96959999976173,POINT (-111.9695999997617 41.23661500000761),"415,  17th Street , Ogden, Weber County, Utah, 84404, United States"
13019,5918,West,,9960,,North,Utah County,5918 W 9960 N,,Highland,Utah,84003,UT,"5918 W 9960 N, HIGHLAND, UT 84003",40.41283700016501,-111.8000829999486,POINT (-111.8000829999486 40.41283700016501),"5918,West  9960  North, Highland, Utah County, Utah, 84003, United States"
11311,1700,,,Frontage,Road,,Davis County,1700 Frontage Rd,,Kaysville,Utah,84037,UT,"1700 FRONTAGE RD, KAYSVILLE, UT 84037",41.00773100021852,-111.93214699966003,POINT (-111.93214699966 41.00773100021852),"1700,  Frontage Road , Kaysville, Davis County, Utah, 84037, United States"
11299,1339,,,Rainsborough,Road,,Salt Lake County,1339 Rainsborough Rd,,Salt Lake Cty,Utah,84121,UT,"1339 RAINSBOROUGH RD, SALT LAKE CTY, UT 84121",40.63849600030432,-111.85357999995789,POINT (-111.8535799999579 40.63849600030432),"1339,  Rainsborough Road , Salt Lake Cty, Salt Lake County, Utah, 84121, United States"
18572,2795,East,,Cottonwood,Parkway,,Salt Lake County,2795 E Cottonwood Pkwy,STE 100,Salt Lake City,Utah,84121,UT,"2795 E COTTONWOOD PKWY STE 100, Salt Lake City, Utah 84121",40.6325880000001,-111.813042,POINT (-111.813042 40.6325880000001),"2795,East  Cottonwood Parkway , Salt Lake City, Salt Lake County, Utah, 84121, United States"
11249,530,South,,100,,East,Kane County,530 S 100 E,,Kanab,Utah,84741,UT,"530 S 100 E, KANAB, UT 84741",37.03932799997383,-112.52586199987267,POINT (-112.5258619998727 37.03932799997383),"530,South  100  East, Kanab, Kane County, Utah, 84741, United States"
2441,3575,South,,West Temple,,,Salt Lake County,3575 South West Temple,,Salt Lake City,Utah,84115,UT,"3575 SOUTH WEST TEMPLE, SALT LAKE CITY, UT 84115",40.69331999984117,-111.89394600026904,POINT (-111.893946000269 40.69331999984117),"3575,South  West Temple  , Salt Lake City, Salt Lake County, Utah, 84115, United States"
14887,201,,,Presidents,Circle,,Salt Lake County,201 Presidents Circle,ROOM 201,Salt Lake City,Utah,84112,UT,"201 PRESIDENTS CIRCLE, ROOM 201, SALT LAKE CITY, UT 84112",40.76248351400004,-111.84604401999997,POINT (-111.84604402 40.76248351400004),"201,  Presidents Circle , Salt Lake City, Salt Lake County, Utah, 84112, United States"
5078,3352,South,,Breeze,Circle,,Salt Lake County,3352 S Breeze Cir,,Magna,Utah,84044,UT,"3352 S BREEZE CIR, MAGNA, UT 84044",40.69938199980686,-112.08470800024472,POINT (-112.0847080002447 40.69938199980686),"3352,South  Breeze Circle , Magna, Salt Lake County, Utah, 84044, United States"
18173,3280,North,,University,Avenue,,Utah County,3280 N University Ave,,Provo,Utah,84604,UT,"3280 N UNIVERSITY AVE, Provo, Utah 84604",40.2770150000001,-111.657625,POINT (-111.657625 40.2770150000001),"3280,North  University Avenue , Provo, Utah County, Utah, 84604, United States"
17409,2583,,,Blue Grass Valley,Road,,Highland County,2583 Blue Grass Valley Road,,Blue Grass,Virginia,24413,VA,"2583 Blue Grass Valley Road, Blue Grass, Virginia 24413",38.498009,-79.549295,POINT (-79.549295 38.498009),"2583,  Blue Grass Valley Road , Blue Grass, Highland County, Virginia, 24413, United States"
16071,1901,,,Fort Myer,Drive,,Arlington County,1901 Fort Myer Drive,SUITE 700,Arlington,Virginia,22209,VA,"1901 FORT MYER DRIVE, SUITE 700, ARLINGTON, VA 22209",38.89746019100004,-77.07209786899995,POINT (-77.07209786899995 38.89746019100004),"1901,  Fort Myer Drive , Arlington, Arlington County, Virginia, 22209, United States"
29491,5139,,,Waterway,Drive,,Prince William County,5139 Waterway Dr,,Montclair,Virginia,22025,VA,"5139 Waterway Dr, Montclair, VA 22025",38.60924800012562,-77.35842100007471,POINT (-77.35842100007471 38.60924800012562),"5139,  Waterway Drive , Montclair, Prince William County, Virginia, 22025, United States"
31597,5885,West,,River,Road,,Roanoke County,5885 W River Rd,,Salem,Virginia,24153,VA,"5885 W RIVER RD, SALEM, VA 24153",37.250228523050055,-80.17043602883544,POINT (-80.17043602883544 37.25022852305005),"5885,West  River Road , Salem, Roanoke County, Virginia, 24153, United States"
27587,2778,South,,East Side,Highway,,Rockingham County,2778 S East Side Hwy,,Elkton,Virginia,22827,VA,"2778 S EAST SIDE HWY, ELKTON, VA 22827",38.3866690000182,-78.65288499980322,POINT (-78.65288499980322 38.3866690000182),"2778,South  East Side Highway , Elkton, Rockingham County, Virginia, 22827, United States"
17410,9954,,,Mayland,Drive,,Henrico County,9954 Mayland Drive,,Richmond,Virginia,23233,VA,"9954 Mayland Drive, Richmond, Virginia 23233",37.641163,-77.572958,POINT (-77.572958 37.641163),"9954,  Mayland Drive , Richmond, Henrico County, Virginia, 23233, United States"
31373,4301,East,,Parham,Road,,Henrico County,4301 E Parham Rd,,Henrico,Virginia,23228,VA,"4301 E PARHAM RD, HENRICO, VA 23228",37.62889738099286,-77.51781138457486,POINT (-77.51781138457486 37.62889738099286),"4301,East  Parham Road , Henrico, Henrico County, Virginia, 23228, United States"
28941,7925,,,Stonewall Shops,Square,,Prince William County,7925 Stonewall Shops Sq,,Gainesville,Virginia,20155,VA,"7925 Stonewall Shops Sq, Gainesville, VA 20155",38.78557099982299,-77.64974099955464,POINT (-77.64974099955464 38.78557099982299),"7925,  Stonewall Shops Square , Gainesville, Prince William County, Virginia, 20155, United States"
32123,300,,,Technology,Drive,,Augusta County,300 Technology Dr,,Staunton,Virginia,24401,VA,"300 TECHNOLOGY DR, STAUNTON, VA 24401",38.19070118887521,-79.01320048818684,POINT (-79.01320048818684 38.19070118887521),"300,  Technology Drive , Staunton, Augusta County, Virginia, 24401, United States"
31501,1900,,,Chatsworth,Avenue,,Chesterfield County,1900 Chatsworth Ave,,Richmond,Virginia,23235,VA,"1900 CHATSWORTH AVE, RICHMOND, VA 23235",37.51606947766232,-77.57016579311397,POINT (-77.57016579311397 37.51606947766232),"1900,  Chatsworth Avenue , Richmond, Chesterfield County, Virginia, 23235, United States"
31343,7502,,,Justice,Drive,,Gloucester County,7502 Justice Dr,,Gloucester,Virginia,23061,VA,"7502 JUSTICE DR, GLOUCESTER, VA 23061",37.418035191569935,-76.5289503551766,POINT (-76.5289503551766 37.41803519156993),"7502,  Justice Drive , Gloucester, Gloucester County, Virginia, 23061, United States"
37652,13027,,,Historyland,Highway,,Richmond County,13027 Historyland Highway,,Warsaw,Virginia,22572,VA,"13027 HISTORYLAND HIGHWAY, WARSAW, VA 22572",37.93401402909864,-76.74071098622194,POINT (-76.74071098622194 37.93401402909864),"13027,  Historyland Highway , Warsaw, Richmond County, Virginia, 22572, United States"
31326,3908,,,Richmond,Road,,Richmond County,3908 Richmond Rd,,Warsaw,Virginia,22572,VA,"3908 RICHMOND RD, WARSAW, VA 22572",37.96432702816181,-76.79119447165104,POINT (-76.79119447165104 37.96432702816181),"3908,  Richmond Road , Warsaw, Richmond County, Virginia, 22572, United States"
30439,2801,,,32nd,Avenue,Southwest,Thurston County,2801 32Nd Ave Sw,,Tumwater,Washington,98512,WA,"2801 32ND AVE SW, TUMWATER, WA 98512",47.01670199419758,-122.94265953539258,POINT (-122.9426595353926 47.01670199419758),"2801,  32nd Avenue Southwest, Tumwater, Thurston County, Washington, 98512, United States"
30433,200,,,Vancouver,Avenue,,Skamania County,200 Vancouver Ave,,Stevenson,Washington,98648,WA,"200 VANCOUVER AVE, STEVENSON, WA 98648",45.694557211266286,-121.88339515102555,POINT (-121.8833951510256 45.69455721126629),"200,  Vancouver Avenue , Stevenson, Skamania County, Washington, 98648, United States"
38917,2807,West,,Lincoln,Avenue,,Yakima County,2807 W Lincoln Ave,,Yakima,Washington,98902,WA,"2807 W LINCOLN AVE, YAKIMA, WA 98902",46.60468238874184,-120.5468963563643,POINT (-120.5468963563643 46.60468238874184),"2807,West  Lincoln Avenue , Yakima, Yakima County, Washington, 98902, United States"
32010,1800,,,11th,Avenue,Southwest,Thurston County,1800 11Th Ave Sw,,Olympia,Washington,98502,WA,"1800 11TH AVE SW, OLYMPIA, WA 98502",47.03778285810791,-122.92536467273231,POINT (-122.9253646727323 47.03778285810791),"1800,  11th Avenue Southwest, Olympia, Thurston County, Washington, 98502, United States"
38926,417,North,,Paxson,Drive,,Grant County,417 N Paxson Drive,,Moses Lake,Washington,98837,WA,"417 N PAXSON DRIVE, MOSES LAKE, WA 98837",47.13380149500704,-119.29822870068725,POINT (-119.2982287006872 47.13380149500704),"417,North  Paxson Drive , Moses Lake, Grant County, Washington, 98837, United States"
15674,15303,East,,Sprague,Avenue,,Spokane County,15303 East Sprague Avenue,SUITE C,Spokane Valley,Washington,99037,WA,"15303 EAST SPRAGUE AVENUE, SUITE C, SPOKANE VALLEY, WA 99037",47.65823941600007,-117.19926773,POINT (-117.19926773 47.65823941600007),"15303,East  Sprague Avenue , Spokane Valley, Spokane County, Washington, 99037, United States"
27486,2701,,,Hoyt,Avenue,,Snohomish County,2701 Hoyt Ave,,Everett,Washington,98201,WA,"2701 Hoyt Ave, Everett, WA 98201",47.98123400014654,-122.20957299978984,POINT (-122.2095729997898 47.98123400014654),"2701,  Hoyt Avenue , Everett, Snohomish County, Washington, 98201, United States"
30173,64,,,Main,Street,,Wahkiakum County,64 Main St,,Cathlamet,Washington,98612,WA,"64 MAIN ST, CATHLAMET, WA 98612",46.20281384231573,-123.38503306524842,POINT (-123.3850330652484 46.20281384231573),"64,  Main Street , Cathlamet, Wahkiakum County, Washington, 98612, United States"
37880,6041,,,Vista,Drive,,Whatcom County,6041 Vista Drive,,Ferndale,Washington,98248,WA,"6041 VISTA DRIVE, FERNDALE, WA 98248",48.86009206273007,-122.60059191022336,POINT (-122.6005919102234 48.86009206273007),"6041,  Vista Drive , Ferndale, Whatcom County, Washington, 98248, United States"
30422,400,,,Yesler,Way,,King County,400 Yesler Way,,Seattle,Washington,98104,WA,"400 YESLER WAY, SEATTLE, WA 98104",47.60192504955922,-122.32811002244212,POINT (-122.3281100224421 47.60192504955922),"400,  Yesler Way , Seattle, King County, Washington, 98104, United States"
13904,106,,,Lenora,Street,,King County,106 Lenora Street,,Seattle,Washington,98121,WA,"106 LENORA STREET, SEATTLE, WA 98121",47.61161417300008,-122.338693172,POINT (-122.338693172 47.61161417300008),"106,  Lenora Street , Seattle, King County, Washington, 98121, United States"
17230,159,,,Riverside,Avenue,,Okanogan County,159 Riverside Avenue,,Winthrop,Washington,98862,WA,"159 Riverside Avenue, Winthrop, Washington 98862",48.478124,-120.185966,POINT (-120.185966 48.478124),"159,  Riverside Avenue , Winthrop, Okanogan County, Washington, 98862, United States"
38872,1330,,,Horne,Avenue,Northeast,Thurston County,1330 Horne Ave Ne,,Lacey,Washington,98516,WA,"1330 HORNE AVE NE, LACEY, WA 98516",47.05893961512532,-122.77872143685606,POINT (-122.7787214368561 47.05893961512532),"1330,  Horne Avenue Northeast, Lacey, Thurston County, Washington, 98516, United States"
37571,614,East,,Kimberly,Avenue,,Outagamie County,614 E Kimberly Ave,,Kimberly,Wisconsin,54136,WI,"614 E KIMBERLY AVE, KIMBERLY, WI 54136",44.273184340107214,-88.32781121914843,POINT (-88.32781121914843 44.27318434010721),"614,East  Kimberly Avenue , Kimberly, Outagamie County, Wisconsin, 54136, United States"
17578,86,East,,Water,Street,,Green Lake County,86 East Water Street,,Markesan,Wisconsin,53946,WI,"86 East Water Street, Markesan, Wisconsin 53946",43.706502,-88.986531,POINT (-88.986531 43.706502),"86,East  Water Street , Markesan, Green Lake County, Wisconsin, 53946, United States"
39111,244,West,,11th,Avenue,,Winnebago County,244 W 11Th Ave,,Oshkosh,Wisconsin,54902,WI,"244 W 11TH AVE, OSHKOSH, WI 54902",44.00902467180335,-88.54451784193381,POINT (-88.54451784193381 44.00902467180335),"244,West  11th Avenue , Oshkosh, Winnebago County, Wisconsin, 54902, United States"
31765,115,West,,Doty,Street,,Dane County,115 W Doty St,,Madison,Wisconsin,53703,WI,"115 W DOTY ST, MADISON, WI 53703",43.071822428831545,-89.38353953650692,POINT (-89.38353953650692 43.07182242883155),"115,West  Doty Street , Madison, Dane County, Wisconsin, 53703, United States"
16387,1930,,,Grand,Avenue,,Marathon County,1930 Grand Avenue,,Wausau,Wisconsin,54403,WI,"1930 GRAND AVENUE, WAUSAU, WI 54403",44.936898002000085,-89.61776233199998,POINT (-89.61776233199998 44.93689800200008),"1930,  Grand Avenue , Wausau, Marathon County, Wisconsin, 54403, United States"
32448,4311,,,Jackson,Street,,Winnebago County,4311 Jackson St,,Oshkosh,Wisconsin,54901,WI,"4311 JACKSON ST, OSHKOSH, WI 54901",44.07957466854928,-88.54531425539261,POINT (-88.54531425539261 44.07957466854928),"4311,  Jackson Street , Oshkosh, Winnebago County, Wisconsin, 54901, United States"
38997,125,South,,Highland,Avenue,,Sheboygan County,125 S Highland Ave,,Plymouth,Wisconsin,53073,WI,"125 S HIGHLAND AVE, PLYMOUTH, WI 53073",43.74495656884979,-87.95981225411475,POINT (-87.95981225411475 43.74495656884979),"125,South  Highland Avenue , Plymouth, Sheboygan County, Wisconsin, 53073, United States"
32231,501,,,Lake,Avenue,,Florence County,501 Lake Ave,,Florence,Wisconsin,54121,WI,"501 LAKE AVE, FLORENCE, WI 54121",45.92119658696282,-88.24875374905223,POINT (-88.24875374905223 45.92119658696282),"501,  Lake Avenue , Florence, Florence County, Wisconsin, 54121, United States"
31793,30,North,,3rd,Street,,Jackson County,30 N 3Rd St,,Black River Falls,Wisconsin,54615,WI,"30 N 3RD ST, BLACK RIVER FALLS, WI 54615",44.29580300163658,-90.8516397207482,POINT (-90.8516397207482 44.29580300163658),"30,North  3rd Street , Black River Falls, Jackson County, Wisconsin, 54615, United States"
31716,6353,,,14th,Avenue,,Kenosha County,6353 14Th Ave,,Kenosha,Wisconsin,53143,WI,"6353 14TH AVE, KENOSHA, WI 53143",42.57653784733773,-87.82654203097209,POINT (-87.82654203097209 42.57653784733773),"6353,  14th Avenue , Kenosha, Kenosha County, Wisconsin, 53143, United States"
30536,721,,,Oxford,Avenue,,Eau Claire County,721 Oxford Ave,,Eau Claire,Wisconsin,54703,WI,"721 OXFORD AVE, EAU CLAIRE, WI 54703",44.80847874581611,-91.5045421392601,POINT (-91.5045421392601 44.80847874581611),"721,  Oxford Avenue , Eau Claire, Eau Claire County, Wisconsin, 54703, United States"
31695,1318,North,,14th,Street,,Milwaukee County,1318 N 14Th St,,Milwaukee,Wisconsin,53205,WI,"1318 N 14TH ST, MILWAUKEE, WI 53205",43.04757133819587,-87.92936803230045,POINT (-87.92936803230045 43.04757133819587),"1318,North  14th Street , Milwaukee, Milwaukee County, Wisconsin, 53205, United States"
17533,103,South,,Main,Street,,Fond du Lac County,103 South Main Street,,Oakfield,Wisconsin,53065,WI,"103 South Main Street, Oakfield, Wisconsin 53065",43.683449,-88.547453,POINT (-88.547453 43.683449),"103,South  Main Street , Oakfield, Fond du Lac County, Wisconsin, 53065, United States"
15992,111,West,,Congress,Street,,Jefferson County,111 W Congress St,,Charles Town,West Virginia,25414,WV,"111 W CONGRESS ST, CHARLES TOWN, WV 25414",39.28779430900004,-77.86007025399994,POINT (-77.86007025399994 39.28779430900004),"111,West  Congress Street , Charles Town, Jefferson County, West Virginia, 25414, United States"
26409,207,,,Main,Avenue,,Kanawha County,207 Main Ave,,Nitro,West Virginia,25143,WV,"207 Main Ave, Nitro, WV 25143",38.40828300010117,-81.84398099987102,POINT (-81.84398099987102 38.40828300010117),"207,  Main Avenue , Nitro, Kanawha County, West Virginia, 25143, United States"
15893,2001,,,Union Carbide,Drive,,Kanawha County,2001 Union Carbide Dr,,South Charleston,West Virginia,25136,WV,"2001 UNION CARBIDE DR, SOUTH CHARLESTON, WV 25136",38.35392977700008,-81.69835379499995,POINT (-81.69835379499995 38.35392977700008),"2001,  Union Carbide Drive , South Charleston, Kanawha County, West Virginia, 25136, United States"
28410,652,,,Pennsylvania,Avenue,,Marion County,652 Pennsylvania Ave,,Fairmont,West Virginia,26554,WV,"652 Pennsylvania Ave, Fairmont, WV 26554",39.4979988002277,-80.13784269968149,POINT (-80.13784269968149 39.4979988002277),"652,  Pennsylvania Avenue , Fairmont, Marion County, West Virginia, 26554, United States"
22838,434,,,Main,Street,,Marshall County,434 Main Street,,Benwood,West Virginia,26031,WV,"434 Main Street, Benwood, WV 26031",40.01852035487546,-80.7338562012453,POINT (-80.7338562012453 40.01852035487546),"434,  Main Street , Benwood, Marshall County, West Virginia, 26031, United States"
37923,2100,,,Kanawha,Terrace,,Kanawha County,2100 Kanawha Terrace,,St. Albans,West Virginia,25177,WV,"2100 KANAWHA TERRACE, ST. ALBANS, WV 25177",38.37921515882078,-81.81244265133043,POINT (-81.81244265133043 38.37921515882078),"2100,  Kanawha Terrace , St. Albans, Kanawha County, West Virginia, 25177, United States"
22903,3286,,,Clearfork,Road,,Raleigh County,3286 Clearfork Road,,Clear Creek,West Virginia,25044,WV,"3286 Clearfork Road, Clear Creek, WV 25044",37.89462870010764,-81.34413270013947,POINT (-81.34413270013947 37.89462870010764),"3286,  Clearfork Road , Clear Creek, Raleigh County, West Virginia, 25044, United States"
31051,11264,,,Ohio River,Road,,Mason County,11264 Ohio River Road,,West Columbia,West Virginia,25287,WV,"11264 OHIO RIVER ROAD, WEST COLUMBIA, WV 25287",38.9522765692328,-82.0835931981503,POINT (-82.0835931981503 38.9522765692328),"11264,  Ohio River Road , West Columbia, Mason County, West Virginia, 25287, United States"
15842,9450,,,Spencer,Road,,Jackson County,9450 Spencer Rd,,Leroy,West Virginia,25252,WV,"9450 SPENCER RD, LEROY, WV 25252",38.822540000000046,-81.56114199999996,POINT (-81.56114199999996 38.82254000000005),"9450,  Spencer Road , Leroy, Jackson County, West Virginia, 25252, United States"
38210,212,,,Technology,Drive,,Wood County,212 Technology Dr,,Parkersburg,West Virginia,26104,WV,"212 TECHNOLOGY DR, PARKERSBURG, WV 26104",39.2159903439901,-81.50791958391044,POINT (-81.50791958391044 39.2159903439901),"212,  Technology Drive , Parkersburg, Wood County, West Virginia, 26104, United States"
22809,20677,,State Highway,16,,South,McDowell County,20677 State Highway 16 South,,Squire,West Virginia,24884,WV,"20677 State Highway 16 South, Squire, WV 24884",37.239518099624576,-81.60924329927799,POINT (-81.60924329927799 37.23951809962458),"20677, State Highway 16  South, Squire, McDowell County, West Virginia, 24884, United States"
22793,43389,,Us Highway,52,,,Wayne County,43389 Us Highway 52,,Crum,West Virginia,25669,WV,"43389 US Highway 52, Crum, WV 25669",37.914868399857205,-82.44942006107873,POINT (-82.44942006107873 37.91486839985721),"43389, Us Highway 52  , Crum, Wayne County, West Virginia, 25669, United States"
14987,981,,,Harley O Staggers Sr,Drive,,Mineral County,981 Harley O Staggers Sr Dr,,Keyser,West Virginia,26726,WV,"981 HARLEY O STAGGERS SR DR, KEYSER, WV 26726",39.42796477400003,-78.98745599399994,POINT (-78.98745599399994 39.42796477400003),"981,  Harley O Staggers Sr Drive , Keyser, Mineral County, West Virginia, 26726, United States"
33337,2900,South,,Higley,Road,,Carbon County,2900 S Higley Rd,,Rawlins,Wyoming,82301,WY,"2900 S HIGLEY RD, RAWLINS, WY 82301",41.76246286379964,-107.21379511775596,POINT (-107.213795117756 41.76246286379964),"2900,South  Higley Road , Rawlins, Carbon County, Wyoming, 82301, United States"
28691,3207,,,Sparks,Road,,Laramie County,3207 Sparks Rd,,Cheyenne,Wyoming,82001,WY,"3207 Sparks Rd, Cheyenne, WY 82001",41.13753399966197,-104.77336099982188,POINT (-104.7733609998219 41.13753399966197),"3207,  Sparks Road , Cheyenne, Laramie County, Wyoming, 82001, United States"
3398,188,,,Valley,Drive,,Natrona County,188 Valley Dr,,Castle,Wyoming,82604,WY,"188 VALLEY DR, CASTLE, WY 82604",42.81324499973377,-106.40122400034998,POINT (-106.40122400035 42.81324499973377),"188,  Valley Drive , Castle, Natrona County, Wyoming, 82604, United States"
8033,3925,,,Casper Mountain,Road,,Natrona County,3925 Casper Mountain Rd,,Casper,Wyoming,82601,WY,"3925 CASPER MOUNTAIN RD, CASPER, WY 82601",42.81141799980313,-106.33135600019496,POINT (-106.331356000195 42.81141799980313),"3925,  Casper Mountain Road , Casper, Natrona County, Wyoming, 82601, United States"
13176,1525,South,,Summit,Avenue,,Weston County,1525 S Summit Ave,,Newcastle,Wyoming,82701,WY,"1525 S SUMMIT AVE, NEWCASTLE, WY 82701",43.844574999739336,-104.18503000016231,POINT (-104.1850300001623 43.84457499973934),"1525,South  Summit Avenue , Newcastle, Weston County, Wyoming, 82701, United States"
7992,1800,East,,Pershing,Boulevard,,Laramie County,1800 E Pershing Blvd,,Cheyenne,Wyoming,82001,WY,"1800 E PERSHING BLVD, CHEYENNE, WY 82001",41.14589799998033,-104.79695199975626,POINT (-104.7969519997563 41.14589799998033),"1800,East  Pershing Boulevard , Cheyenne, Laramie County, Wyoming, 82001, United States"
8068,544,South,,Grant,,,Natrona County,544 S Grant,,Casper,Wyoming,82601,WY,"544 S GRANT, CASPER, WY 82601",42.84523300000343,-106.3168139996121,POINT (-106.3168139996121 42.84523300000343),"544,South  Grant  , Casper, Natrona County, Wyoming, 82601, United States"
8081,9014,,,Blue Mesa,Road,,Laramie County,9014 Blue Mesa Rd,,Cheyenne,Wyoming,82009,WY,"9014 BLUE MESA RD, CHEYENNE, WY 82009",41.15514799998595,-104.7006720004172,POINT (-104.7006720004172 41.15514799998595),"9014,  Blue Mesa Road , Cheyenne, Laramie County, Wyoming, 82009, United States"
8079,545,North,,Front,Street,,Sweetwater County,545 N Front St,,Rock Springs,Wyoming,82901,WY,"545 N FRONT ST, ROCK SPRINGS, WY 82901",41.58774599978617,-109.219623999885,POINT (-109.219623999885 41.58774599978617),"545,North  Front Street , Rock Springs, Sweetwater County, Wyoming, 82901, United States"
3671,907,,,Glade,Court,,Park County,907 Glade Ct,,Cody,Wyoming,82414,WY,"907 GLADE CT, CODY, WY 82414",44.52982599992131,-109.06949299963604,POINT (-109.069492999636 44.52982599992131),"907,  Glade Court , Cody, Park County, Wyoming, 82414, United States"
3373,4016,,,Rio Verde,Street,,Laramie County,4016 Rio Verde St,,Cheyenne,Wyoming,82001,WY,"4016 RIO VERDE ST, CHEYENNE, WY 82001",41.15802800031395,-104.75918499983524,POINT (-104.7591849998352 41.15802800031395),"4016,  Rio Verde Street , Cheyenne, Laramie County, Wyoming, 82001, United States"
7998,1301,,,Big Horn,Avenue,,Washakie County,1301 Big Horn Ave,,Worland,Wyoming,82401,WY,"1301 BIG HORN AVE, WORLAND, WY 82401",44.01687699993521,-107.95096200014348,POINT (-107.9509620001435 44.01687699993521),"1301,  Big Horn Avenue , Worland, Washakie County, Wyoming, 82401, United States"
6417,52,South,,Main,Street,,Sheridan County,52 S Main St,,Sheridan,Wyoming,82801,WY,"52 S MAIN ST, SHERIDAN, WY 82801",44.79682300010554,-106.9559270003365,POINT (-106.9559270003365 44.79682300010554),"52,South  Main Street , Sheridan, Sheridan County, Wyoming, 82801, United States"
